nbedsx,tenex,tenure8x,tenure4x,accomhh1,dwtypenx,dwtype8x,dwtype3x,EPceeb12e,EPceib12e,gorehs,mean,std,p25,median,p75
2.0,privately rent,private rented - occupied,private rented,semi-detached,bungalow,bungalow,house or bungalow,D,E,South East,94.83,,94.83,94.83,94.83
2.0,privately rent,private rented - occupied,private rented,semi-detached,bungalow,bungalow,house or bungalow,D,E,West Midlands,58.15,,58.15,58.15,58.15
2.0,privately rent,private rented - occupied,private rented,semi-detached,bungalow,bungalow,house or bungalow,D,E,Yorkshire and the Humber,44.52,,44.52,44.52,44.52
2.0,privately rent,private rented - occupied,private rented,semi-detached,bungalow,bungalow,house or bungalow,E,E,South East,49.68,,49.68,49.68,49.68
2.0,privately rent,private rented - occupied,private rented,semi-detached,bungalow,bungalow,house or bungalow,E,F,South West,73.88,,73.88,73.88,73.88
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,A/B,South West,68.18,,68.18,68.18,68.18
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,East,61.68285714285714,14.420001981374934,53.06,55.36,70.55
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,East Midlands,67.89999999999999,15.63681553258207,62.4,74.8,76.85
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,London,51.34,,51.34,51.34,51.34
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,North East,77.66,,77.66,77.66,77.66
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,North West,79.99333333333333,22.629735600164075,67.33,72.9,89.11
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,South East,58.879999999999995,2.0081832585697947,58.17,58.879999999999995,59.589999999999996
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,South West,69.038,9.38096050519348,61.22,71.62,74.08
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,West Midlands,62.08,2.9415642097360353,61.04,62.08,63.12
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,Yorkshire and the Humber,65.23,14.099709216859763,60.245,65.23,70.215
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,East,56.36,,56.36,56.36,56.36
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,East Midlands,72.28,,72.28,72.28,72.28
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,London,65.3,,65.3,65.3,65.3
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,North West,123.84,,123.84,123.84,123.84
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,South East,85.63499999999999,16.708933239438128,79.72749999999999,85.63499999999999,91.5425
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,Yorkshire and the Humber,87.24,,87.24,87.24,87.24
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,C,East Midlands,61.22,,61.22,61.22,61.22
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,East,73.78,35.69475031429692,61.16,73.78,86.39999999999999
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,East Midlands,69.3725,11.733716021221355,63.505,68.0,73.8675
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,London,71.225,13.120308685393036,62.584999999999994,69.91,78.55
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,North West,69.4675,9.987269813784614,66.485,72.67500000000001,75.6575
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,South East,73.61333333333333,9.243166845477441,68.28999999999999,68.94,76.6
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,West Midlands,68.06666666666666,10.535165241545416,59.019999999999996,68.94999999999999,75.595
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,Yorkshire and the Humber,68.526,12.981520712150797,60.58,68.61,74.84
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,East Midlands,67.93,14.15769402127338,62.96,74.2,76.035
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,London,76.76,,76.76,76.76,76.76
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,North East,59.54,,59.54,59.54,59.54
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,South East,83.79,4.517111909173832,82.38,86.18,86.39500000000001
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,West Midlands,94.43,3.775950211536151,93.095,94.43,95.765
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,Yorkshire and the Humber,64.87,4.200214280248098,63.385,64.87,66.355
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,F,South West,66.04,,66.04,66.04,66.04
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,E,E,East,54.69,,54.69,54.69,54.69
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,E,E,East Midlands,73.5,,73.5,73.5,73.5
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,E,E,North East,61.18,,61.18,61.18,61.18
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,E,E,West Midlands,68.14500000000001,5.692209588551701,66.13250000000001,68.14500000000001,70.1575
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,E,E,Yorkshire and the Humber,49.2,,49.2,49.2,49.2
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,E,F,East,91.04,,91.04,91.04,91.04
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,E,F,South East,72.80666666666666,18.11337995331996,63.03,69.46,80.91
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,E,F,South West,81.02,,81.02,81.02,81.02
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,F,F,East,122.9,,122.9,122.9,122.9
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,F,F,North East,58.92,,58.92,58.92,58.92
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,F,F,North West,60.8,,60.8,60.8,60.8
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,F,F,Yorkshire and the Humber,142.58,,142.58,142.58,142.58
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,F,G,East Midlands,93.35,,93.35,93.35,93.35
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,F,G,South West,114.55,,114.55,114.55,114.55
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,G,D,South West,37.25,,37.25,37.25,37.25
2.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,G,E,East Midlands,63.0,,63.0,63.0,63.0
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,bungalow,bungalow,house or bungalow,C,D,South East,67.47,,67.47,67.47,67.47
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,bungalow,bungalow,house or bungalow,D,D,North East,58.010000000000005,3.95979797464467,56.61,58.010000000000005,59.410000000000004
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,bungalow,bungalow,house or bungalow,D,D,South West,58.71,,58.71,58.71,58.71
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,bungalow,bungalow,house or bungalow,D,F,South West,56.89,,56.89,56.89,56.89
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,bungalow,bungalow,house or bungalow,F,G,East Midlands,87.49,,87.49,87.49,87.49
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,East,139.98,,139.98,139.98,139.98
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,East Midlands,126.82,,126.82,126.82,126.82
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,D,North West,85.645,1.308147545195109,85.1825,85.645,86.10749999999999
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,D,East,75.26,,75.26,75.26,75.26
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,D,North East,94.19333333333334,6.457440153290883,90.55000000000001,91.92,96.7
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,D,North West,87.24666666666667,6.485717642122063,83.53999999999999,84.46,89.56
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,D,Yorkshire and the Humber,78.78,,78.78,78.78,78.78
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,E,East,76.66,,76.66,76.66,76.66
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,E,East Midlands,86.9,,86.9,86.9,86.9
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,E,North East,78.57,,78.57,78.57,78.57
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,E,North West,118.75,54.15023730326581,99.60499999999999,118.75,137.89499999999998
